;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 25 MINISTERIO DE VIVIENDA Y AGENDA URBANA;
;Programa: 261N Promoción, administración y ayudas para rehabilitación y acceso a vivienda;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
25.09;;DIRECCIÓN GENERAL DE VIVIENDA Y SUELO;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;1.847,43;
;13;Laborales;;73,86;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;200,00;
;16000; Seguridad Social;200,00;;
;;TOTAL GASTOS DE PERSONAL;;2.182,33;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;241,30;
;22601; Atenciones protocolarias y representativas;2,25;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;241,30;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;1.630,00;
;353;Gastos Línea ICO Rehabilitación;;1.600,00;
;359;Otros gastos financieros;;30,00;
;;TOTAL GASTOS FINANCIEROS;;1.630,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;2.000,00;
;440;Compensación al ICO por los importes de impagos avalados para rehabilitación edificatoria, según convenio;;1.000,00;
;442;Abono de impagos avalados. Línea ICO arrendamiento COVID-19;;1.000,00;
;48;A familias e instituciones sin fines de lucro;;1.000,00;
;481;Bonificación de gastos e intereses por concesión de préstamos a arrendatarios en situación de vulnerabilidad por el COVID-19;;1.000,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;3.000,00;
 ; ;;;;
;6;INVERSIONES REALES;;350,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;185,00;
;740;SEPES;;100,00;
;74001; SEPES Ciudad Autónoma de Ceuta;100,00;;
;742;Línea ICO;;45,00;
;743;Otras transferencias en materia de vivienda;;40,00;
;75;A Comunidades Autónomas;;595.869,00;
;751;C.A. de Madrid. Realojos Cañada Real;;8.375,00;
;752;C.A. Canarias. Actuaciones en vivienda en La Palma;;6.000,00;
;753;Subvenciones Estatales Planes de Vivienda;;359.000,00;
;754;Bono alquiler joven;;200.000,00;
;755;C.A. Canarias. Chumberas;;1.000,00;
;756;C.A. de la Rioja. Actuaciones en suelo;;20.594,00;
;757;C.A. Región de Murcia. Lorca;;900,00;
;76;A Entidades Locales;;32.919,12;
;761;Al Ayuntamiento de Sant Quintí de Mediona para equipamiento público;;200,00;
;762;Al Ayuntamiento de Sant Sadurní D´Anoia para equipamiento público;;210,00;
;763;Al Ayuntamiento de Vilafranca del Penedés para equipamiento público;;320,00;
;765;Al Ayuntamiento de Barcelona para la promoción de viviendas en alquiler asequible o social (Plan de viviendas para alquiler asequible);;11.740,88;
;766;A entidades locales para la promoción de viviendas en alquiler asequible o social (Plan 20.000);;19.298,24;
;76601; Área Metropolitana de Barcelona. Promoción de viviendas en alquiler (Plan de viviendas para alquiler asequible);5.399,12;;
;76602; Ayuntamiento de Sevilla. Promoción de viviendas en alquiler (Plan de viviendas para alquiler asequible);4.000,00;;
;76603; Ayuntamiento de Ibiza. Promoción de viviendas en alquiler (Plan de viviendas para alquiler asequible);1.000,00;;
;76604; Consell Insular de Mallorca. Promoción de viviendas en alquiler (Plan de viviendas para alquiler asequible);3.000,00;;
;76605; Consell Insular de Menorca. Promoción de viviendas en alquiler (Plan de viviendas para alquiler asequible);500,00;;
;76606; Arco Metropolitano de Barcelona. Promoción de viviendas de alquiler (Plan de viviendas para alquiler asequible);5.399,12;;
;767;Ayuntamiento de Barcelona. International Social Housing Festival;;150,00;
;769;Las Rehoyas (Las Palmas de Gran Canaria). Renovación urbana;;1.000,00;
;78;A familias e instituciones sin fines de lucro;;62.975,00;
;781;Instituciones sin fines de lucro;;100,00;
;78105; A Red de redes de economía alternativa y solidaria (REAS);100,00;;
;782;Ayudas para renta básica de emancipación de jóvenes, subsidiación de préstamos y otros apoyos a la vivienda;;62.825,00;
;784;Asociación Española de Gestores Públicos de Vivienda y Suelo;;50,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;691.948,12;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;87;Aportaciones patrimoniales;;260.000,00;
;871;SEPES. (Plan de viviendas para alquiler asequible);;260.000,00;
;;TOTAL ACTIVOS FINANCIEROS;;260.000,00;
 ; ;;;;
;9;PASIVOS FINANCIEROS;;;
;94;Devolución de depósitos y fianzas;;165,00;
;941;Devolución de fianzas;;165,00;
;;TOTAL PASIVOS FINANCIEROS;;165,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE VIVIENDA Y SUELO;;959.516,75;
 ; ;;;;
 ; ;;;;
;;TOTAL Promoción, administración y ayudas para rehabilitación y acceso a vivienda;;959.516,75;
;;



