;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 321N Formación permanente del profesorado de Educación;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
18.04;;DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;;
;1;GASTOS DE PERSONAL;;;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;3,87;
;16200; Formación y perfeccionamiento del personal;3,87;;
;;TOTAL GASTOS DE PERSONAL;;3,87;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;21;Reparaciones, mantenimiento y conservación;;8,88;
;22;Material, suministros y otros;;419,43;
;23;Indemnizaciones por razón del servicio;;372,30;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;800,61;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;1.032,96;
;488;Para cursos, becas y ayudas de formación del profesorado;;832,96;
;489;Otras actuaciones;;200,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.032,96;
 ; ;;;;
;6;INVERSIONES REALES;;10,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;1.847,44;
 ; ;;;;
 ; ;;;;
;;TOTAL Formación permanente del profesorado de Educación;;1.847,44;
;;



