;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 28 MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;
;Programa: 46QF C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
28.50;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
;74946; Al CDTI para refuerzo de las capacidades industriales en el sector salud: manifestaciones interés IPCEI de salud. Mecanismo de Recuperación y Resiliencia;200.000,00;;
;87002; Al CDTI para actuaciones del PERTE Salud de Vanguardia. Mecanismo de Recuperación y Resiliencia;30.000,00;;
;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;230.000,00;
 ; ;;;;
 ; ;;;;
28.107;;INSTITUTO DE SALUD CARLOS III;;159.117,05;
 ; ;;;;
 ; ;;;;
28.301;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS;;35.126,00;
 ; ;;;;
 ; ;;;;
;;TOTAL C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud;;424.243,05;
;;



