;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 30 MINISTERIO DE IGUALDAD;
;Programa: 232D Igualdad de trato y diversidad;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
30.02;;SECRETARÍA DE ESTADO DE IGUALDAD Y PARA LA ERRADICACIÓN DE LA VIOLENCIA CONTRA LAS MUJERES;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;122,08;
;12;Funcionarios;;1.136,04;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;257,55;
;16000; Seguridad Social;257,55;;
;;TOTAL GASTOS DE PERSONAL;;1.515,67;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;2.102,50;
;23;Indemnizaciones por razón del servicio;;118,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.220,50;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;677,00;
;480;Para la formación y sensibilización en materia de igualdad de trato y diversidad étnico racial, y sobre la diversidad afectivo-sexual, familiar y de género y de promoción de los derechos de las personas LGTBI.;;62,00;
;483;Transferencias en materia de igualdad de trato y diversidad LGTBI;;615,00;
;48300; A la Fundación CEPAIM “Acción Integral con Migrantes”;100,00;;
;48301; A la Asociación Nueva Ciudadanía por la Interculturalidad "ASNUCI";75,00;;
;48302; A la Cruz Roja Española;100,00;;
;48303; A la Fundación Europea para la Cooperación Norte-Sur "FECONS";75,00;;
;48304; A la Federación Andalucía Acoge;75,00;;
;48305; A la Federación Estatal de Lesbianas, Gais, Trans, Bisexuales, Intersexuales y más (FELGTBI+);100,00;;
;48306; A la Federación Plataforma Trans;60,00;;
;48307; A la Fundación 26 de diciembre;30,00;;
;49;Al exterior;;3,00;
;492;Cuotas a Organismos Internacionales. A Equinet para la adhesión a la Red Europea de Organismos de Igualdad;;3,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;680,00;
 ; ;;;;
;6;INVERSIONES REALES;;2.510,00;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE IGUALDAD Y PARA LA ERRADICACIÓN DE LA VIOLENCIA CONTRA LAS MUJERES;;6.926,17;
 ; ;;;;
 ; ;;;;
;;TOTAL Igualdad de trato y diversidad;;6.926,17;
;;



