;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 32 MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES;
;Programa: 231B Acciones en favor de los emigrantes;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
32.03;;SECRETARÍA DE ESTADO DE MIGRACIONES;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;1.391,56;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;150,63;
;16000; Seguridad Social;150,63;;
;;TOTAL GASTOS DE PERSONAL;;1.542,19;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;622,21;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;622,21;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;8.780,00;
;483;Acciones en el ámbito migratorio;;8.780,00;
;48301; Pensión asistencial para españoles de origen retornados regulada en el artículo 25 Real Decreto 8/2008, de 11 de enero;8.400,00;;
;49;Al exterior;;49.557,79;
;492;Prestaciones por razón de necesidad y otras ayudas para emigrantes;;49.557,79;
;;TOTAL TRANSFERENCIAS CORRIENTES;;58.337,79;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE MIGRACIONES;;60.502,19;
 ; ;;;;
 ; ;;;;
;;TOTAL Acciones en favor de los emigrantes;;60.502,19;
;;



