;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 32 MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES;
;Programa: 291M Dirección y Servicios Generales de la Inclusión, de la Seguridad Social y de la Migración;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
32.01;;MINISTERIO, SUBSECRETARÍA Y SERVICIOS GENERALES;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;269,56;
;11;Personal eventual;;539,57;
;12;Funcionarios;;13.383,77;
;13;Laborales;;1.437,60;
;15;Incentivos al rendimiento;;3.857,08;
;150;Productividad;;3.647,66;
;151;Gratificaciones;;209,42;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;3.933,01;
;16000; Seguridad Social;2.894,45;;
;16200; Formación y perfeccionamiento del personal;477,90;;
;16204; Acción social;293,05;;
;;TOTAL GASTOS DE PERSONAL;;23.420,59;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;1.254,49;
;202;Arrendamientos de edificios y otras construcciones;;1.161,00;
;21;Reparaciones, mantenimiento y conservación;;2.329,03;
;22;Material, suministros y otros;;15.463,08;
;22109; Labores Fábrica Nacional Moneda y Timbre;1,00;;
;22502; Locales;710,00;;
;22601; Atenciones protocolarias y representativas;94,15;;
;23;Indemnizaciones por razón del servicio;;1.232,50;
;24;Gastos de publicaciones;;230,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;20.509,10;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;70,00;
;352;Intereses de demora;;70,00;
;;TOTAL GASTOS FINANCIEROS;;70,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;90,00;
;440;Subvenciones a universidades públicas para la realización de prácticas;;90,00;
;45;A Comunidades Autónomas;;90,00;
;450;Subvenciones a universidades públicas para la realización de prácticas;;90,00;
;49;Al exterior;;201,24;
;491;Aportaciones para realización de programas y otros;;201,24;
;;TOTAL TRANSFERENCIAS CORRIENTES;;381,24;
 ; ;;;;
;6;INVERSIONES REALES;;13.281,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;50,00;
;831;Préstamos a largo plazo;;50,00;
;84;Constitución de depósitos y fianzas;;5,00;
;841;Fianzas;;5,00;
;;TOTAL ACTIVOS FINANCIEROS;;55,00;
 ; ;;;;
;;TOTAL MINISTERIO, SUBSECRETARÍA Y SERVICIOS GENERALES;;57.716,93;
 ; ;;;;
 ; ;;;;
32.02;;SECRETARÍA DE ESTADO DE SEGURIDAD SOCIAL Y PENSIONES;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;202,34;
;11;Personal eventual;;250,45;
;12;Funcionarios;;4.750,70;
;13;Laborales;;207,04;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;591,08;
;16000; Seguridad Social;591,08;;
;;TOTAL GASTOS DE PERSONAL;;6.001,61;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE SEGURIDAD SOCIAL Y PENSIONES;;6.001,61;
 ; ;;;;
 ; ;;;;
32.03;;SECRETARÍA DE ESTADO DE MIGRACIONES;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;141,32;
;11;Personal eventual;;248,26;
;12;Funcionarios;;2.716,34;
;13;Laborales;;186,41;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;87,76;
;16000; Seguridad Social;87,76;;
;;TOTAL GASTOS DE PERSONAL;;3.380,09;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE MIGRACIONES;;3.380,09;
 ; ;;;;
 ; ;;;;
;;TOTAL Dirección y Servicios Generales de la Inclusión, de la Seguridad Social y de la Migración;;67.098,63;
;;



