;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 28 MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;
;Programa: 46QC C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
28.50;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
;74916; Al CDTI para Alianzas para la Innovación (compra pública pre-comercial y convenios). Mecanismo de Recuperación y Resiliencia;100.000,00;;
;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;100.000,00;
 ; ;;;;
 ; ;;;;
28.103;;CENTRO DE INVESTIGACIONES ENERGÉTICAS, MEDIOAMBIENTALES Y TECNOLÓGICAS;;91,32;
 ; ;;;;
 ; ;;;;
28.107;;INSTITUTO DE SALUD CARLOS III;;66,39;
 ; ;;;;
 ; ;;;;
28.301;;CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS;;978,17;
 ; ;;;;
 ; ;;;;
28.303;;AGENCIA ESTATAL DE INVESTIGACIÓN;;341.431,65;
 ; ;;;;
 ; ;;;;
;;TOTAL C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.;;442.567,53;
;;



