;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 322B Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
18.01;;MINISTERIO, SUBSECRETARÍA Y SERVICIOS GENERALES;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;79.047,01;
;13;Laborales;;2.600,09;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;10.630,41;
;16000; Seguridad Social;10.630,41;;
;;TOTAL GASTOS DE PERSONAL;;92.277,51;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;0,15;
;488;Pensiones a funcionarios de carácter civil;;0,15;
;;TOTAL TRANSFERENCIAS CORRIENTES;;0,15;
 ; ;;;;
;;TOTAL MINISTERIO, SUBSECRETARÍA Y SERVICIOS GENERALES;;92.277,66;
 ; ;;;;
 ; ;;;;
18.04;;DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;;
;8;ACTIVOS FINANCIEROS;;;
;82;Concesión de préstamos al Sector Público;;210.868,68;
;821;Préstamos a largo plazo;;210.868,68;
;;TOTAL ACTIVOS FINANCIEROS;;210.868,68;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;210.868,68;
 ; ;;;;
 ; ;;;;
18.05;;SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;1.347,88;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;68,09;
;16000; Seguridad Social;68,09;;
;;TOTAL GASTOS DE PERSONAL;;1.415,97;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;12.051,99;
;23;Indemnizaciones por razón del servicio;;502,62;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;12.554,61;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;31.649,80;
;453;Convenios con comunidades autónomas para el desarrollo de programas de acciones de compensación educativa e inserción laboral;;353,73;
;454;Ayudas para el impulso de la Formación Profesional;;31.296,07;
;48;A familias e instituciones sin fines de lucro;;2.030,28;
;483;Para diversas actuaciones;;525,00;
;487;Becas de formación de especialistas en observación y diseño de cualificaciones profesionales;;205,28;
;488;Para el desarrollo de otras acciones formativas en el ámbito de la Formación Profesional del Sistema Educativo Español;;1.300,00;
;49;Al exterior;;70,00;
;492;Cuotas a organismos internacionales y participación en programas educativos;;70,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;33.750,08;
 ; ;;;;
;6;INVERSIONES REALES;;991,84;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;82;Concesión de préstamos al Sector Público;;221.222,02;
;821;Préstamos a largo plazo;;221.222,02;
;;TOTAL ACTIVOS FINANCIEROS;;221.222,02;
 ; ;;;;
;;TOTAL SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;269.934,52;
 ; ;;;;
 ; ;;;;
18.08;;DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;2.852,71;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.852,71;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;7.814,93;
;481;Para hacer efectiva la gratuidad de la enseñanza en centros educativos;;7.696,53;
;489;Otras actuaciones;;118,40;
;;TOTAL TRANSFERENCIAS CORRIENTES;;7.814,93;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;10.667,64;
 ; ;;;;
 ; ;;;;
;;TOTAL Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;;583.748,50;
;;



