;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 322F Educación en el exterior;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
18.08;;DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;88.453,25;
;13;Laborales;;7.640,84;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;4.482,47;
;16000; Seguridad Social;2.731,31;;
;;TOTAL GASTOS DE PERSONAL;;100.576,56;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;69,45;
;21;Reparaciones, mantenimiento y conservación;;167,80;
;22;Material, suministros y otros;;3.779,35;
;23;Indemnizaciones por razón del servicio;;5.417,28;
;24;Gastos de publicaciones;;50,95;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;9.484,83;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;42,28;
;352;Intereses de demora;;4,97;
;359;Otros gastos financieros;;37,31;
;;TOTAL GASTOS FINANCIEROS;;42,28;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;49;Al exterior;;28,00;
;490;Al Colegio Parque de España de Rosario (Argentina) para ayuda de sus actividades;;28,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;28,00;
 ; ;;;;
;6;INVERSIONES REALES;;25,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;110.156,67;
 ; ;;;;
 ; ;;;;
;;TOTAL Educación en el exterior;;110.156,67;
;;



