;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 26 MINISTERIO DE SANIDAD;
;Programa: 000X Transferencias y libramientos internos;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
26.04;;SECRETARÍA DE ESTADO DE SANIDAD;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;41;A Organismos Autónomos;;6.290,32;
;414;A la Organización Nacional de Trasplantes;;6.290,32;
;42;A la Seguridad Social;;2.855,00;
;427;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;;2.855,00;
;43;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;8,80;
;431;A la Agencia Española de Medicamentos y Productos Sanitarios;;8,80;
;;TOTAL TRANSFERENCIAS CORRIENTES;;9.154,12;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;71;A Organismos Autónomos;;247,55;
;714;A la Organización Nacional de Trasplantes;;247,55;
;72;A la Seguridad Social;;20,00;
;727;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;;20,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;267,55;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE SANIDAD;;9.421,67;
 ; ;;;;
 ; ;;;;
26.09;;DIRECCIÓN GENERAL DE CARTERA COMÚN DE SERVICIOS DEL SISTEMA NACIONAL DE SALUD Y FARMACIA;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;41;A Organismos Autónomos;;824,51;
;411;Al Instituto de Salud Carlos III para el desarrollo de las actividades de la Agencia de Evaluación de Tecnologías Sanitarias;;824,51;
;42;A la Seguridad Social;;283.047,94;
;421;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria;;276.753,91;
;422;Aportación al Instituto Nacional de Gestión Sanitaria para compensación de saldos y gastos por la atención a pacientes derivados a otras comunidades autonomas para asegurar la cohesión del SNS;;5.732,02;
;423;Aportación al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las Ciudades de Ceuta y Melilla (por incremento de la población protegida);;556,00;
;425;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago;;6,01;
;;TOTAL TRANSFERENCIAS CORRIENTES;;283.872,45;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;72;A la Seguridad Social;;22.097,35;
;721;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones de capital del Instituto Nacional de Gestión Sanitaria;;22.097,35;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;22.097,35;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE CARTERA COMÚN DE SERVICIOS DEL SISTEMA NACIONAL DE SALUD Y FARMACIA;;305.969,80;
 ; ;;;;
 ; ;;;;
26.301;;AGENCIA ESPAÑOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS;;;
;402;Al Estado, para compensar gastos de gestión centralizada;;1.763,26;
;;TOTAL AGENCIA ESPAÑOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS;;21.763,26;
 ; ;;;;
 ; ;;;;
;;TOTAL Transferencias y libramientos internos;;337.154,73;
;;



