;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;Programa: 423N Explotación minera;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
23.09;;DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;661,65;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;45,87;
;16000; Seguridad Social;45,87;;
;;TOTAL GASTOS DE PERSONAL;;707,52;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;4.580,00;
;440;Para financiar acciones de la hoja de ruta para la gestión sostenible de las materas primas minerales;;4.580,00;
;48;A familias e instituciones sin fines de lucro;;0,01;
;483;A las Cámaras Oficiales mineras por participación en la recaudación de la tasa 072, concepto 132.002;;0,01;
;;TOTAL TRANSFERENCIAS CORRIENTES;;4.580,01;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;75;A Comunidades Autónomas;;6.621,51;
;751;Al Laboratorio Oficial Madariaga de la Universidad Politécnica de Madrid para actuaciones en calidad y seguridad;;1.001,51;
;752;Al Instituto Nacional de Silicosis del Servicio de Salud del Principado de Asturias para actuaciones en salud y seguridad;;200,00;
;754;Rehabilitación de emplazamientos mineros degradados;;5.420,00;
;77;A empresas privadas;;2.000,00;
;777;Explotación, ordenación, productividad y seguridad minera;;2.000,00;
;78;A familias e instituciones sin fines de lucro;;500,00;
;781;Actuaciones de seguridad minera;;500,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;9.121,51;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS;;14.409,04;
 ; ;;;;
 ; ;;;;
;;TOTAL Explotación minera;;14.409,04;
;;



