;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 24 MINISTERIO DE CULTURA;
;Programa: 337C Protección del Patrimonio Histórico;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
24.05;;DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;2.053,39;
;13;Laborales;;157,55;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;297,66;
;16000; Seguridad Social;297,66;;
;;TOTAL GASTOS DE PERSONAL;;2.569,64;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;15,00;
;22;Material, suministros y otros;;1.745,64;
;22601; Atenciones protocolarias y representativas;2,34;;
;23;Indemnizaciones por razón del servicio;;290,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.050,64;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;5,00;
;352;Intereses de demora;;5,00;
;;TOTAL GASTOS FINANCIEROS;;5,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;450,00;
;441;A la Fundación Centro Nacional del Vidrio para sus gastos de funcionamiento;;450,00;
;45;A Comunidades Autónomas;;640,00;
;459;Transferencias a instituciones culturales;;640,00;
;45903; Aportación institucional al Consorcio de la Ciudad Monumental, Histórico-Artística y Arqueológica de Mérida para gastos de funcionamiento;80,00;;
;45907; A la Fundación Real Fábrica de Tapices para el desarrollo de sus actividades;510,00;;
;45908; A la Sociedad Regional de Educación, Cultura y Deporte para actividades del Centro de Categoría 2 UNESCO;50,00;;
;48;A familias e instituciones sin fines de lucro;;425,00;
;485;Transferencias a instituciones culturales;;395,00;
;48500; A la Fundación Catedral Santa María;100,00;;
;48502; Al Grupo Ciudades Patrimonio de la Humanidad de España para actividades de puesta en valor de las ciudades declaradas Patrimonio Mundial;150,00;;
;48511; A la Fundación del Toro de Lidia para la compilación del conjunto de conocimientos y actividades artísticas, creativas y productivas que integran la Tauromaquia como patrimonio cultural y su difusión en el entorno digital;35,00;;
;48512; A Hispania Nostra para el desarrollo de sus actividades;65,00;;
;48517; A la Asociación Urbs Regia para actividades culturales;15,00;;
;48519; A la Alianza de Paisajes Culturales para promoción y difusión de los paisajes culturales declarados Patrimonio Mundial en España;30,00;;
;487;Otras ayudas, subvenciones y premios;;30,00;
;49;Al exterior;;58,83;
;491;Cuotas a organismos internacionales y para proyectos de cooperación internacional;;58,83;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.573,83;
 ; ;;;;
;6;INVERSIONES REALES;;;
;621;Inversiones producto del 2% cultural, artículo 68 Ley 16/85, de 25 de junio,del Patrimonio Histórico Español para adquisición de bienes culturales;;25,00;
;;TOTAL INVERSIONES REALES;;6.937,50;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;660,00;
;760;A ayuntamientos, diputaciones y otros entes locales;;160,00;
;76065; Aportación institucional al Consorcio de la Ciudad Romana de Pollentia;60,00;;
;76066; Al Ayuntamiento de Baza para actividades de conservación, investigación y puesta en valor del yacimiento de Cerro del Santuario;100,00;;
;761;Ayudas a proyectos de conservación, protección y difusión de bienes declarados Patrimonio Mundial;;500,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;660,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES;;13.796,61;
 ; ;;;;
 ; ;;;;
;;TOTAL Protección del Patrimonio Histórico;;13.796,61;
;;



