;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 26 MINISTERIO DE SANIDAD;
;Programa: 313A Prestaciones sanitarias y farmacia;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
26.09;;DIRECCIÓN GENERAL DE CARTERA COMÚN DE SERVICIOS DEL SISTEMA NACIONAL DE SALUD Y FARMACIA;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;3.487,70;
;13;Laborales;;23,77;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;665,09;
;16000; Seguridad Social;665,09;;
;;TOTAL GASTOS DE PERSONAL;;4.237,60;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;6.323,70;
;228;Gastos originados en el Sistema Nacional de Salud derivados de la emergencia de salud pública en relación con el COVID-19 en España;;5.771,70;
;23;Indemnizaciones por razón del servicio;;32,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;6.355,70;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;112.593,00;
;450;Programa de reasentamiento y reubicación de refugiados. Consejo de Justicia y Asuntos de Interior de la U.E.(J.A.I.);;1.750,00;
;452;A Comunidades Autónomas, para el impulso de la ampliación de los servicios de salud bucodental en la cartera de servicios del SNS;;68.058,00;
;453;Fondo de Equidad - Fondo de Cohesión Sanitaria;;37.460,00;
;457;A Comunidades Autónomas, para el desarrollo del plan anual de trabajo de la Red Española de Agencias de Evaluación de Tecnologías Sanitarias y Prestaciones del Sistema Nacional de Salud;;5.325,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;112.593,00;
 ; ;;;;
;6;INVERSIONES REALES;;24.306,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE CARTERA COMÚN DE SERVICIOS DEL SISTEMA NACIONAL DE SALUD Y FARMACIA;;147.492,30;
 ; ;;;;
 ; ;;;;
26.301;;AGENCIA ESPAÑOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;2.032,69;
;150;Productividad;;2.032,69;
;16200; Formación y perfeccionamiento del personal;167,69;;
;16201; Economatos y comedores;42,68;;
;16204; Acción social;49,27;;
;;TOTAL GASTOS DE PERSONAL;;29.660,17;
 ; ;;;;
;202;Arrendamientos de edificios y otras construcciones;;4.100,00;
;22502; Locales;25,00;;
;22601; Atenciones protocolarias y representativas;2,34;;
;451;A la comunidad autónoma del País Vasco, para el cumplimiento del Real Decreto 666/2020, de 14 de julio, de traspaso de funciones y servicios de la Administración del Estado a la comunidad autónoma del País Vasco en materia de ejecución de la legislación del Estado sobre productos farmacéuticos;;75,00;
;452;A la Facultad de Veterinaria de la Universidad de Murcia, para el mantenimiento del sistema que permite la identificación, caracterización molecular y cálculo de la sensibilidad de las diferentes especies de micoplasmas de rumiantes, con el fin de optimizar el empleo de antimicrobianos.;;72,00;
;453;A la Facultad de Veterinaria de la Universidad de Zaragoza para determinar el papel que los virus respiratorios juegan en el desarrollo de las patologías respiratorias de los pequeños rumiantes con el objetivo de promover la disminución del uso de antibióticos;;10,00;
;454;A la Facultad de Veterinaria de la Universidad Complutense de Madrid, para la asistencia en el desarrollo de una guía de prescripción de antibióticos veterinarios en los pequeños animales.;;11,00;
;482;A la Fundación Casa del Corazón para la gestión y mantenimiento de los Registros Nacionales de Marcapasos y Desfribriladores Implantables;;182,00;
;485;A la Sociedad Española de Cirugía Plástica, Reparadora y Estética para el mantenimiento del Registro Nacional de Prótesis Mamarias;;92,00;
;48601; A la Sociedad Española de Enfermedades Infecciosas y Microbiología Clinica (SEIMC) para la implementación de la Normativa EUCAST a través del Comité Español de Antibiograma (COESANT);68,00;;
;48603; A la Sociedad Española de Medicina Intensiva, Crítica y Unidades Coronarias (SEMICYUC) para el establecimiento de proyectos de seguridad del paciente "tolerancia zero" en pacientes críticos;68,00;;
;48607; Contribución para el mantenimiento del Registro BIOBADADERM. Uso Humano y Productos Cosméticos;66,00;;
;48608; Sociedad Española de Farmacia Hospitalaria, para establecer y validar indicadores de consumo de antibióticos en el ámbito hospitalario, obteniendo un registro de consumo de antibiótico en dicho ámbito de actuación profesional.;40,00;;
;48609; A la Sociedad Española de Farmacéuticos de Atención Primaria de España (FFAP) para promover la mejora del conocimiento sobre el uso de los antimicrobianos en el ámbito de la Atención Primaria y establecer y validar indicadores de consumo de antibióticos antimicrobianos en Atención Primaria;45,00;;
;48613; A la Asociación PORCSA - Grupo Saneamiento Porcino de Lleida, para el desarrollo de actividades técnicas de identificación de los patógenos clínicos veterinarios aislados en el ganado porcino (con excepción de micoplasmas) y análisis de su susceptibilidad a los antimicrobianos, a fin de permitir la racionalización del uso de antimicrobianos;50,00;;
;48614; A la Sociedad Española de Medicina Preventiva. Vigilancia del uso de antimicrobianos y la prevalencia de la infección nosocomial en España.;30,00;;
