;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;Resumen orgánico económico del presupuesto de gastos;
;;
;Sección: 17 MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE;
;Programa: 45FA C06.I01 Red nacional de transporte: Corredores europeos.;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Económica;Explicación;17.50;;Total;
7;TRANSFERENCIAS DE CAPITAL;236.816,02;;236.816,02;
74; A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;236.816,02;;236.816,02;
;TOTAL;236.816,02;;236.816,02;
;;



