;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 19 MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL;
;Programa: 494M Administración de las relaciones laborales y condiciones de trabajo;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
19.03;;SECRETARÍA DE ESTADO DE TRABAJO;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,02;
;12;Funcionarios;;2.909,73;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;280,00;
;16000; Seguridad Social;280,00;;
;;TOTAL GASTOS DE PERSONAL;;3.250,75;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;1.186,50;
;440;A la Fundación del Servicio Interconfederal de Mediación y Arbitraje (SIMA);;1.186,50;
;48;A familias e instituciones sin fines de lucro;;8.388,60;
;482;Subvenciones y aportaciones para fomento del empleo, protección del desempleo y ayudas a la jubilación;;8.388,60;
;49;Al exterior;;150,00;
;491;Transferencias a organismos internacionales;;150,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;9.725,10;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;90,00;
;740;A la Fundación del Servicio Interconfederal de Mediación y Arbitraje (SIMA);;90,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;90,00;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE TRABAJO;;13.065,85;
 ; ;;;;
 ; ;;;;
19.104;;INSTITUTO NACIONAL DE SEGURIDAD Y SALUD EN EL TRABAJO, O.A., M.P.;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;1.555,94;
;150;Productividad;;1.512,04;
;151;Gratificaciones;;43,90;
;16000; Seguridad Social;2.891,99;;
;16200; Formación y perfeccionamiento del personal;207,83;;
;16204; Acción social;200,00;;
;;TOTAL GASTOS DE PERSONAL;;19.291,57;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;30,00;
;22502; Locales;355,08;;
;22601; Atenciones protocolarias y representativas;2,34;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;20.140,91;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;0,46;
;352;Intereses de demora;;0,46;
;;TOTAL GASTOS FINANCIEROS;;0,46;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;26.000,00;
;440;A la Fundación Estatal para la prevención de Riesgos Laborales FSP;;26.000,00;
;48;A familias e instituciones sin fines de lucro;;532,91;
;481;Para la concesión de becas de formación e investigación;;529,64;
;482;Prestaciones sociales;;3,27;
;49;Al exterior;;95,10;
;491;Cuotas AISS (Asociación Internacional Seguridad Social);;13,00;
;492;Subvención para la Agencia Europea para la Seguridad y Salud en el Trabajo;;60,10;
;493;Cuotas OISS (Organización Iberoamericana Seguridad Social);;11,00;
;494;Cuota PEROSH (Partnership for European Reseach on Occupational Health and Safety);;11,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;26.628,01;
 ; ;;;;
;6;INVERSIONES REALES;;1.355,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;86,71;
;830;Préstamos a corto plazo;;34,69;
;831;Préstamos a largo plazo;;52,02;
;;TOTAL ACTIVOS FINANCIEROS;;86,71;
 ; ;;;;
;;TOTAL INSTITUTO NACIONAL DE SEGURIDAD Y SALUD EN EL TRABAJO, O.A., M.P.;;67.502,66;
 ; ;;;;
 ; ;;;;
;;TOTAL Administración de las relaciones laborales y condiciones de trabajo;;80.568,51;
;;



