;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 20 MINISTERIO DE INDUSTRIA Y TURISMO;
;Programa: 433M Apoyo a la pequeña y mediana empresa;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
20.09;;DIRECCIÓN GENERAL DE PROGRAMAS INDUSTRIALES;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;1.538,01;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;184,36;
;16000; Seguridad Social;184,36;;
;;TOTAL GASTOS DE PERSONAL;;1.722,37;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;500,00;
;445;A la Empresa Nacional de Innovación, S.A. (ENISA);;500,00;
;46;A Entidades Locales;;3.000,00;
;460;A la Fundación Mubil de la Diputación de Guipuzcoa para su laboratorio de investigación de tracción eléctrica e hidrógeno;;3.000,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;3.500,00;
 ; ;;;;
;6;INVERSIONES REALES;;6.061,13;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;24.236,59;
;747;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;24.236,59;
;74701; A la Compañía Española de Reafianzamiento, S.A. (CERSA);24.236,59;;
;76;A Entidades Locales;;300,00;
;760;Ajuntament de Mollerussa. Creación del Institut d´Emprenedoria i Innovació de Mollerussa;;300,00;
;78;A familias e instituciones sin fines de lucro;;8.000,00;
;787;A familias e instituciones sin fines de lucro;;8.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;32.536,59;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;82;Concesión de préstamos al Sector Público;;98.500,00;
;821;Préstamos a largo plazo;;98.500,00;
;82110; A ENISA para préstamos participativos a PYMES;57.500,00;;
;82111; A ENISA para préstamos participativos a empresas de base tecnológica (EBT);20.500,00;;
;82112; A ENISA para préstamos participativos a jovenes emprendedores;20.500,00;;
;;TOTAL ACTIVOS FINANCIEROS;;98.500,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PROGRAMAS INDUSTRIALES;;142.320,09;
 ; ;;;;
 ; ;;;;
;;TOTAL Apoyo a la pequeña y mediana empresa;;142.320,09;
;;



