;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 20 MINISTERIO DE INDUSTRIA Y TURISMO;
;Programa: 432A Coordinación y promoción del turismo;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
20.04;;SECRETARÍA DE ESTADO DE TURISMO;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;80,30;
;11;Personal eventual;;255,34;
;12;Funcionarios;;2.216,27;
;13;Laborales;;26,65;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;280,78;
;16000; Seguridad Social;280,78;;
;;TOTAL GASTOS DE PERSONAL;;2.859,34;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;245,31;
;22601; Atenciones protocolarias y representativas;5,31;;
;23;Indemnizaciones por razón del servicio;;98,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;343,31;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;110,00;
;359;Otros gastos financieros;;110,00;
;;TOTAL GASTOS FINANCIEROS;;110,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;9.000,00;
;441;Al ICO para reposición de Fondo de Provisión por garantía de operaciones de la línea "ICO Empresas y Emprendedores 2019-2021";;9.000,00;
;46;A Entidades Locales;;80,00;
;460;Ajuntament de Tortosa. Terres travel festival Certamen internacional de l'audiovisual turístic;;80,00;
;48;A familias e instituciones sin fines de lucro;;100,00;
;480;A la Fundación Mas Miró;;100,00;
;49;Al exterior;;150,00;
;491;Cuota a la Organización Mundial del Turismo;;150,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;9.330,00;
 ; ;;;;
;6;INVERSIONES REALES;;1.306,70;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;23.145,00;
;763;A entidades locales;;23.145,00;
;76302; Ajuntament de La Granja d´Escarp. Adecuación aparcamiento autocaravanas, camino verde a pasarela madera;145,00;;
;78;A familias e instituciones sin fines de lucro;;1.775,00;
;780;Convocatorias ayudas para desarrollo de Experiencias turísticas;;1.000,00;
;786;Programas de Colaboración con Actores Sociales de Turismo;;775,00;
;78601; A la Asociación de Educación Ambiental y del Consumidor (ADEAC) para financiar la campaña anual de Banderas Azules;50,00;;
;78602; A la Asociación ACEVIN (Rutas del vino);35,00;;
;78603; A la Asociación Saborea España;50,00;;
;78608; Al Instituto Tecnológico Hotelero (ITH);80,00;;
;78609; A la Alianza de Municipios Turísticos de Sol y Playa;40,00;;
;78611; Al Instituto de Calidad Turística Española (ICTE);200,00;;
;78612; A la Asociación Grupo de las Ciudades Patrimonio de la Humanidad de España;30,00;;
;78613; A la Asociación de Ecoturismo en España;30,00;;
;78614; A la Plataforma Representativa Estatal de Personas con Discapacidad Física (PREDIF);30,00;;
;78615; A la Asociación de Castillos y Palacios Turísticos de España;30,00;;
;78616; A la Fundación ONCE;45,00;;
;78617; A la Asociación Española de Comisionados de Filmaciones de Cine y Televisión - Spain Film Commision;50,00;;
;78619; A la Asociación de Municipios del Camino de Santiago;45,00;;
;78620; A la Asociación Los pueblos más bonitos de España;30,00;;
;78621; A la Asociación Española de Campos de Golf;30,00;;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;24.920,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;127.985,42;
;833;Líneas de préstamos a empresas del sector turístico;;127.985,42;
;87;Aportaciones patrimoniales;;5,37;
;871;Fondo Financiero del Estado para la Competitividad Turística (FOCIT);;5,37;
;;TOTAL ACTIVOS FINANCIEROS;;127.990,79;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE TURISMO;;166.860,14;
 ; ;;;;
 ; ;;;;
20.104;;INSTITUTO DE TURISMO DE ESPAÑA;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;457,68;
;150;Productividad;;430,99;
;151;Gratificaciones;;26,69;
;16000; Seguridad Social;1.512,65;;
;16200; Formación y perfeccionamiento del personal;27,05;;
;16201; Economatos y comedores;35,00;;
;16204; Acción social;55,58;;
;;TOTAL GASTOS DE PERSONAL;;23.212,13;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;4.493,36;
;22502; Locales;1.000,00;;
;22601; Atenciones protocolarias y representativas;5,31;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;12.290,94;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;127,00;
;352;Intereses de demora;;0,50;
;359;Otros gastos financieros;;126,50;
;;TOTAL GASTOS FINANCIEROS;;127,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;1.106,34;
;484;Becas para alumnos de turismo;;1.106,34;
;49;Al exterior;;145,00;
;491;A la European Travel Commission (ETC);;85,00;
;492;Cuota al W.T.T.C. (World Travel and Tourism Council);;60,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.251,34;
 ; ;;;;
;6;INVERSIONES REALES;;66.200,98;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;36,96;
;831;Préstamos a largo plazo;;36,96;
;84;Constitución de depósitos y fianzas;;97,40;
;841;Fianzas;;97,40;
;;TOTAL ACTIVOS FINANCIEROS;;134,36;
 ; ;;;;
;;TOTAL INSTITUTO DE TURISMO DE ESPAÑA;;103.216,75;
 ; ;;;;
 ; ;;;;
;;TOTAL Coordinación y promoción del turismo;;270.076,89;
;;



